"u1","u2","u3","u4","u5","u6","u7","y"
0.33311052,0.66975272,0.36641600,0.37987867,0.52440738,0.53709059,0.52049835,0.49914270
0.33643421,0.65434971,0.37139804,0.37955349,0.55149120,0.51697573,0.51172103,0.50374222
0.33945961,0.66048644,0.37625884,0.37922859,0.54368988,0.45515547,0.47783367,0.51235143
0.34231139,0.66066923,0.37002179,0.37890368,0.53588856,0.49045272,0.47649372,0.51806067
0.34516317,0.67658524,0.37487684,0.37857878,0.52993375,0.46516282,0.43467605,0.52924498
0.29106523,0.68617730,0.36922298,0.37825387,0.53111262,0.47518270,0.46422075,0.54148952
0.31254261,0.67455244,0.38134678,0.37792897,0.53229281,0.49327418,0.45699860,0.54504814
0.33401935,0.68460000,0.37674151,0.37760407,0.56854344,0.52613492,0.49492488,0.55174309
0.35549610,0.67465858,0.37778242,0.37727916,0.59320118,0.55294587,0.51903170,0.55272668
0.37697348,0.66051298,0.37340083,0.37695398,0.62546705,0.56406272,0.56146033,0.55051584
0.39845022,0.68978888,0.49582176,0.37662908,0.65827964,0.59339781,0.59330306,0.55045277
0.41992760,0.67650122,0.53800396,0.37630417,0.62609788,0.54300268,0.53900240,0.54691801
0.43386977,0.68825433,0.54691946,0.37597927,0.60675755,0.47229238,0.47018627,0.53920254
0.39638007,0.66719366,0.57661835,0.37565437,0.59277405,0.43686525,0.40246536,0.53841335
0.35889038,0.65551720,0.57785801,0.37532946,0.56328386,0.40962240,0.38487774,0.53164730
0.32140068,0.66713470,0.54701384,0.37500456,0.53152003,0.39762139,0.36059561,0.52493125
0.31809862,0.68329099,0.55141500,0.37467965,0.53139912,0.39731155,0.36259685,0.51124235
0.27030334,0.66890363,0.52557743,0.37435447,0.53591222,0.42786567,0.43099121,0.49670629
0.27474891,0.69672312,0.52902208,0.37402957,0.54042531,0.42085035,0.40862701,0.48320318
0.27919384,0.65718000,0.53087755,0.37370467,0.56468352,0.48232164,0.46678608,0.46660813
0.28363941,0.68162229,0.52202842,0.37337976,0.54838040,0.50192636,0.47584458,0.44752521
0.28808435,0.67630958,0.53418983,0.37305486,0.55613178,0.47524842,0.47564671,0.43208686
0.29252992,0.65146044,0.54422221,0.37272996,0.56388315,0.52535562,0.51387327,0.41972752
0.29697485,0.69457681,0.52497161,0.37240505,0.57163453,0.51078666,0.48276473,0.40519657
0.30142042,0.66551759,0.52318291,0.37208015,0.57679292,0.53278876,0.47893756,0.39512137
0.30586535,0.65555258,0.51954872,0.37175524,0.57757883,0.52174389,0.48382002,0.38857297
0.31031029,0.67518926,0.52332487,0.37143006,0.57836606,0.49884043,0.48219716,0.38376890
0.31441051,0.67232800,0.52715780,0.37110516,0.58246123,0.48654367,0.47768613,0.37277322
0.31770558,0.66297180,0.52759327,0.37076920,0.58938726,0.48973601,0.47620560,0.36948451
0.32100001,0.67283215,0.52246351,0.37036059,0.59213928,0.49292678,0.47482921,0.36726572
0.32429443,0.67154525,0.51397389,0.36995197,0.56933067,0.48643100,0.45694132,0.36169064
0.32758950,0.69437633,0.52000261,0.36954336,0.59215768,0.49175782,0.46062963,0.35711441
0.33088392,0.63688735,0.52137502,0.36913502,0.59731081,0.49384066,0.47954504,0.35264330
0.33417835,0.66188538,0.52595574,0.36872640,0.59205779,0.50451778,0.47920312,0.35165748
0.33747342,0.67193441,0.52410105,0.36831778,0.58680347,0.49080481,0.45698124,0.34600055
0.34076784,0.66692980,0.52182009,0.36790917,0.57713199,0.48446708,0.48001715,0.34727784
0.34406291,0.68580288,0.53040409,0.36750083,0.59717281,0.47713722,0.46651011,0.34047259
0.34735733,0.66414962,0.53275142,0.36709221,0.59860664,0.50411405,0.48249743,0.33585432
0.35065176,0.67052958,0.53106670,0.36668359,0.60003916,0.55297560,0.50258789,0.33375811
0.35394683,0.66224064,0.52102511,0.36627498,0.61740288,0.59461841,0.55993293,0.32476151
0.35724125,0.67490623,0.52301255,0.36586636,0.64141533,0.59296121,0.54930538,0.32793200
0.36053632,0.67779697,0.52578577,0.36545802,0.64840971,0.58893010,0.55472069,0.32595756
0.36383075,0.67223808,0.52782041,0.36504940,0.65291097,0.54860179,0.52516558,0.32242227
0.36712517,0.66763147,0.52404426,0.36464079,0.65741224,0.53479179,0.53459205,0.31804547
0.37037890,0.65007035,0.52473488,0.36423217,0.66191350,0.54970189,0.51575648,0.31696760
0.37336296,0.66523014,0.52579498,0.36382383,0.67810361,0.54389152,0.54083007,0.31140044
0.37634703,0.70000597,0.51927401,0.36341522,0.69223955,0.54556124,0.52237635,0.30583048
0.37933109,0.66798674,0.52662794,0.23872589,0.69606004,0.53280441,0.54203463,0.30125937
0.38231516,0.67066078,0.52154537,0.23780422,0.69579720,0.53976183,0.50509942,0.29562403
0.38529922,0.64702631,0.53627434,0.23688256,0.67840982,0.53230521,0.50675352,0.28666816
0.38828329,0.70419983,0.51242192,0.23596089,0.66372715,0.51144391,0.50100322,0.27798279
0.39126735,0.68562746,0.52482006,0.23503923,0.68083591,0.49437429,0.49159412,0.27090968
0.39425141,0.66927953,0.53224957,0.23411756,0.70820755,0.51494922,0.50730026,0.26420411
0.39723548,0.65065852,0.52899369,0.23319589,0.71379306,0.54615746,0.54176907,0.25666722
0.40022018,0.65643705,0.52380753,0.23227423,0.70073742,0.55654977,0.55170409,0.24991744
0.38917876,0.65522238,0.52391151,0.23135256,0.68768178,0.50939862,0.49612250,0.24095139
0.34584113,0.65622478,0.52486763,0.23043090,0.67191223,0.44112952,0.43701748,0.23073471
0.30250415,0.67689923,0.52693373,0.22950923,0.58906659,0.41119822,0.40812193,0.22091064
0.25916652,0.64734471,0.52590855,0.22858756,0.53105479,0.37604181,0.35850065,0.20833883
0.21582890,0.70557960,0.52530272,0.22766590,0.43715772,0.35615542,0.31569365,0.20049265
0.17249127,0.69620423,0.51752329,0.22674423,0.34603369,0.39916749,0.36426310,0.18826399
0.17227885,0.64082176,0.37655197,0.22582256,0.36484570,0.47463656,0.40320649,0.17833825
0.18266139,0.65509266,0.37787719,0.22490090,0.39152474,0.51787397,0.46395346,0.17260291
0.19304329,0.72840036,0.38320570,0.22397923,0.39236060,0.50960675,0.47297551,0.16807668
0.20342582,0.69756041,0.37876771,0.22305757,0.37420571,0.44292913,0.42775417,0.16931193
0.21543840,0.65402540,0.37035329,0.22213590,0.36872402,0.41674413,0.39305799,0.17484273
0.23804975,0.67902048,0.37797196,0.22121423,0.36625982,0.41206360,0.38186634,0.18824297
0.26066046,0.67264346,0.36359559,0.22029257,0.36379694,0.42546046,0.39539768,0.20740244
0.28327181,0.65042709,0.25026013,0.21937090,0.42309537,0.49444940,0.45534797,0.22961707
0.30588253,0.67646289,0.26243151,0.21844924,0.50217835,0.54549865,0.54988163,0.25673292
0.32668448,0.66216841,0.25344964,0.21752729,0.55810708,0.55147333,0.55628975,0.28674430
0.33543761,0.69524606,0.32912644,0.33136743,0.59775633,0.57570224,0.59936752,0.32602801
0.34419074,0.67731640,0.32547307,0.33865649,0.60994984,0.54970189,0.54534283,0.35948264
0.35294387,0.65820599,0.32684549,0.34594555,0.62214465,0.52167034,0.51307138,0.39645093
0.36169764,0.70533194,0.44462891,0.35323462,0.63245091,0.54872228,0.55100461,0.42991579
0.37045076,0.70913369,0.45137702,0.36052396,0.61950961,0.50816863,0.50270245,0.45770041
0.37657535,0.68526778,0.45185009,0.36701181,0.60397268,0.50982739,0.49916167,0.48141222
0.36519494,0.67726481,0.48671711,0.37347176,0.59394110,0.51148616,0.46995543,0.49681368
0.35381518,0.66301750,0.49999540,0.37993199,0.56987214,0.50695898,0.46562838,0.51479749
0.34243477,0.67419865,0.50302376,0.38639222,0.53378972,0.43433485,0.42900733,0.52822483
0.33105501,0.67660441,0.49718458,0.39285245,0.49770731,0.42334476,0.40212169,0.53159503
0.31967460,0.68827939,0.49578378,0.39931267,0.46162621,0.44582570,0.38827272,0.53600080
0.30829483,0.68461474,0.49788479,0.40577290,0.42696975,0.41285699,0.40126774,0.53367462
0.29691443,0.67815665,0.51016935,0.41223313,0.40282982,0.44767851,0.41426102,0.53714965
0.28553466,0.67259482,0.50718819,0.41869336,0.41461196,0.42486738,0.43113527,0.53602694
0.28187009,0.67999782,0.50231818,0.42515358,0.42639280,0.46543668,0.43106411,0.53472631
0.30068331,0.67579070,0.50101751,0.43161381,0.43817494,0.48471590,0.45358278,0.53352746
0.31949589,0.66939009,0.49283061,0.43807404,0.45843524,0.48720248,0.44950568,0.53819552
0.33830847,0.64742727,0.49214959,0.44178584,0.48223347,0.48447804,0.44812929,0.53831107
0.35712169,0.66663940,0.49237672,0.43899847,0.50603170,0.48618688,0.45066164,0.54830784
0.37593427,0.66865304,0.50333607,0.43621137,0.52982992,0.51752656,0.46725124,0.55949215
0.39474685,0.69806161,0.50249390,0.43342427,0.55362684,0.52485173,0.49903149,0.56939744
0.41356007,0.64603865,0.50202044,0.54499283,0.57735935,0.52181118,0.47912154,0.58155732
0.43237265,0.66023437,0.49927600,0.55171359,0.59945564,0.54213104,0.51777507,0.59178767
0.45118523,0.65608769,0.49973987,0.55253607,0.62155193,0.54748760,0.51603592,0.59521497
0.46999845,0.66853805,0.50856060,0.55335856,0.64364822,0.55649500,0.51429504,0.59734741
0.48881103,0.66980284,0.51379395,0.55418076,0.66144826,0.56062783,0.53569073,0.59613030
0.50762361,0.65940739,0.61201522,0.55500324,0.66264159,0.58169882,0.54989031,0.58078914
0.52643683,0.70221862,0.63316771,0.55582573,0.66383624,0.62136989,0.55272293,0.57059288
0.55688675,0.70141080,0.62581378,0.55664793,0.70591026,0.57191681,0.55195750,0.54594245
0.61485469,0.68688635,0.63230636,0.55747041,0.72885686,0.62773892,0.61264371,0.51907933
0.67282262,0.66108936,0.62526474,0.55829290,0.73031172,0.67965823,0.62312547,0.49787332
0.73078929,0.64829994,0.62525553,0.55911510,0.73176659,0.68339984,0.66110903,0.46545739
0.78875722,0.66950065,0.61998381,0.55993758,0.73322145,0.71322160,0.65182316,0.44434961
0.74039401,0.64051662,0.62697785,0.56076007,0.70574598,0.61632474,0.59233629,0.41278079
0.62898702,0.63048380,0.66984185,0.56158227,0.66455250,0.48194138,0.44964106,0.38617918
0.48221009,0.68567611,0.70013736,0.43039515,0.58083683,0.32171103,0.27136271,0.35513709
0.31495683,0.67221744,0.67128064,0.39518286,0.54173692,0.29572634,0.23635584,0.32913831
0.30938174,0.66741183,0.62780122,0.39179817,0.57925843,0.36530836,0.26676491,0.30900282
0.30938174,0.67419865,0.62836907,0.38841347,0.59115491,0.43004397,0.35383168,0.27865664
0.30938174,0.67901016,0.62442257,0.38502906,0.58112465,0.43451794,0.38134043,0.25751192
0.30938174,0.65189088,0.62135622,0.38164437,0.56550361,0.43824547,0.35724229,0.23185689
0.30938174,0.69165954,0.60173652,0.37825995,0.55939109,0.47932491,0.38716883,0.20825474
0.30938174,0.68523682,0.59383393,0.37487526,0.57491356,0.58807255,0.49727152,0.19377888
0.32858228,0.65721538,0.59475207,0.37149057,0.62819803,0.58722595,0.53652212,0.17919280
0.39258385,0.66429113,0.59768988,0.37718053,0.67686822,0.69830994,0.61697423,0.16485390
0.42613422,0.67548555,0.60556984,0.40404395,0.70098844,0.73782295,0.68445215,0.15588213
0.42527055,0.67087600,0.60325089,0.43090737,0.72374842,0.68687855,0.61094622,0.15120420
0.42440688,0.64868911,0.60376195,0.43730267,0.71285075,0.63121293,0.58489718,0.14572534
0.42354257,0.65707387,0.60573060,0.43184810,0.70195309,0.61033754,0.56518683,0.14126996
0.42267889,0.66015034,0.59408946,0.42639380,0.69105543,0.56349467,0.51336819,0.13892045
0.42181522,0.66485424,0.60070481,0.42093923,0.68015776,0.52509898,0.50773591,0.13583403
0.42095091,0.69709607,0.60483126,0.41548465,0.67771853,0.56312223,0.49884230,0.13233567
0.42008723,0.65580023,0.60063882,0.41003008,0.68251550,0.58399606,0.53045766,0.12331958
0.41922356,0.67915168,0.60600493,0.40457551,0.68731379,0.58179428,0.55546877,0.12330651
0.41690474,0.64642487,0.60033610,0.38671353,0.69211076,0.56519099,0.52446958,0.11999452
0.40356867,0.66372212,0.59399469,0.36569562,0.69221327,0.55555138,0.50456483,0.11648024
0.39023323,0.66740593,0.59658835,0.34467771,0.69035494,0.55890803,0.49659634,0.11088696
0.37689716,0.68976530,0.60370517,0.32365980,0.68849792,0.59642270,0.52057125,0.10546356
0.36356109,0.65240387,0.59977747,0.30789865,0.68653576,0.58544982,0.51640041,0.09978845
0.35022565,0.65169630,0.60113108,0.29345147,0.68373906,0.59741640,0.54368873,0.08962974
0.37213169,0.66938714,0.59769525,0.27900430,0.68535426,0.60153983,0.53301779,0.08828936
0.39525246,0.69229635,0.59977747,0.26455741,0.68207786,0.55064238,0.50849961,0.08639615
0.41837388,0.67518926,0.60033610,0.25011024,0.68560134,0.53827050,0.48580563,0.07968010
0.44149465,0.66924563,0.56330208,0.24092424,0.67628602,0.55941505,0.49627871,0.07735392
0.46461607,0.69372772,0.55782240,0.23775118,0.67748986,0.61096349,0.56601475,0.07506979
0.48773748,0.65810870,0.53595014,0.23457784,0.69116714,0.67322035,0.58818455,0.07285896
0.51085826,0.66087266,0.55720699,0.23140478,0.72775027,0.71922758,0.68535991,0.06636337
0.54929621,0.66668952,0.55305215,0.22823144,0.73419267,0.75446380,0.71562491,0.06385878
0.59149732,0.67759501,0.57694946,0.22505838,0.73481956,0.71014976,0.68857091,0.05913824
0.63369907,0.70165256,0.57352361,0.22188532,0.74382209,0.74853137,0.68839561,0.05821492
0.67589954,0.67768788,0.59438297,0.21871198,0.78519826,0.69408635,0.64227172,0.05723423
0.71810129,0.64306389,0.65019414,0.21553891,0.74431099,0.70477129,0.67955928,0.05374666
0.70405227,0.69372772,0.75389432,0.21236558,0.69137084,0.67425160,0.61587728,0.05044773
0.65743803,0.67432838,0.75388511,0.20919251,0.68725859,0.60182777,0.53493224,0.04504891
0.61082315,0.69825620,0.75101751,0.20601945,0.69012363,0.56877768,0.50940390,0.04021005
0.56420827,0.65452660,0.75363879,0.20284611,0.68867008,0.59083924,0.51857522,0.03799636
0.52326769,0.68665197,0.75361999,0.19967305,0.68721522,0.62723659,0.54567261,0.03474068
0.49556524,0.66287598,0.74867977,0.19649971,0.68576167,0.59256842,0.54942167,0.03024166
0.46786279,0.66183231,0.75185968,0.19332665,0.67985286,0.51083361,0.48988447,0.02564214
0.44016035,0.66982201,0.74793198,0.19015331,0.65672621,0.45410857,0.42351218,0.02005113
0.39168074,0.67784414,0.74916243,0.18698025,0.63671167,0.45622428,0.39368109,0.01650560
0.33800765,0.67015516,0.75318452,0.17924113,0.62871584,0.44807912,0.40890298,0.01223109
0.31013666,0.65936169,0.70884452,0.14182248,0.62072133,0.49234621,0.42847274,0.00782533
0.31175462,0.65693235,0.68082997,0.10440383,0.61272551,0.50232070,0.45906752,0.00548323
0.31337258,0.65683801,0.62766886,0.00686912,0.62089744,0.56030546,0.49572850,0.00556733
0.34634738,0.66882108,0.62533111,0.00380270,0.63832161,0.55308514,0.49462634,0.00123259
0.34836792,0.68226501,0.57012577,0.00377922,0.64032714,0.53777287,0.46733629,0.00119565
0.35038910,0.67075365,0.57588015,0.00375546,0.62911274,0.50944400,0.47951727,0.00000000
0.35240964,0.67702895,0.57860580,0.00373197,0.61596248,0.55939471,0.49812720,0.00786633
0.35443018,0.67391562,0.57956192,0.00370849,0.62475736,0.55566562,0.49242030,0.00993389
0.35645072,0.69260739,0.57270024,0.00368473,0.61932298,0.52391437,0.47309700,0.01466466
0.35847189,0.65693235,0.57485804,0.00366125,0.62640279,0.54384927,0.50895609,0.01343737
0.36049243,0.66273152,0.57565877,0.00363749,0.63348390,0.56989187,0.50343491,0.01575559
0.36575271,0.69134260,0.57987845,0.00361400,0.63761324,0.53641144,0.52348892,0.02369892
0.37847314,0.66234088,0.58057444,0.00359024,0.64051113,0.54466457,0.50147880,0.02806776
0.39119357,0.68410470,0.57669393,0.00356676,0.64340903,0.57090747,0.51130967,0.03355423
0.40391401,0.69050825,0.57355200,0.00354328,0.64630692,0.55994085,0.51281277,0.03250761
0.41663444,0.65296993,0.57994982,0.00351952,0.64920482,0.53558049,0.53254048,0.03715202
0.42935488,0.68852999,0.57503798,0.00349603,0.68249448,0.66561977,0.63740315,0.03816454
0.44207531,0.66838180,0.60188807,0.00347227,0.71120927,0.72154515,0.68139389,0.04937498
0.45441542,0.65763551,0.60067681,0.00344879,0.71081500,0.69440871,0.65421839,0.05175116
0.46653548,0.68056683,0.60402707,0.00342530,0.71042204,0.63692784,0.60984060,0.05169321
0.47865554,0.68077025,0.60199205,0.00340154,0.69438439,0.55353270,0.53564907,0.05730014
0.39443140,0.67490623,0.60069561,0.00337806,0.68471028,0.57504968,0.54221861,0.05931949
0.37756940,0.67707612,0.60384713,0.00335430,0.67864376,0.56593900,0.51751472,0.06041553
0.36070676,0.66783048,0.59943676,0.00333082,0.66861349,0.55367823,0.50316935,0.05927460
0.34384476,0.67413821,0.61493002,0.00330733,0.66035745,0.57488381,0.51990127,0.05934562
0.33622242,0.67588946,0.59847143,0.00328357,0.65895515,0.57504968,0.54451491,0.05935869
0.33395003,0.68283107,0.59646519,0.00326009,0.65755286,0.55790338,0.51061193,0.05726093
0.33167764,0.67379032,0.59899208,0.00323633,0.65615057,0.55359529,0.51743314,0.05490862
0.32940461,0.68701608,0.58190887,0.00321285,0.65474828,0.51207768,0.47753513,0.04703857
0.32713222,0.62339331,0.60162295,0.00318909,0.65354575,0.57129086,0.54699520,0.05270289
0.32632070,0.68766616,0.60364838,0.00316560,0.65726110,0.69532729,0.63161467,0.04394527
0.32891808,0.65834750,0.59995626,0.00314212,0.66699961,0.67246608,0.61116318,0.04587662
0.33151483,0.66514022,0.59270784,0.00311836,0.68189256,0.66202839,0.62108605,0.04372373
0.33411221,0.67232800,0.59402347,0.00309488,0.67920100,0.61630127,0.58448235,0.04489591
0.33670959,0.68976530,0.59570781,0.00307112,0.66917073,0.58733236,0.52880356,0.04384704
0.33546941,0.68608591,0.60211521,0.00304763,0.66424628,0.55938845,0.50656607,0.04710391
0.33200772,0.68669914,0.60941236,0.00302415,0.66368904,0.58193512,0.51757200,0.04925169
0.32854666,0.66344204,0.59825389,0.00300039,0.66313180,0.62371250,0.53671304,0.05354494
0.32508497,0.67939196,0.59715619,0.00297690,0.67780396,0.62951505,0.58131127,0.05256653
0.32162391,0.67647469,0.60253150,0.00295314,0.69087537,0.67445347,0.60943792,0.05380689
0.31816222,0.68042236,0.59924761,0.00292966,0.67927196,0.65940410,0.60262886,0.05049205
0.31470116,0.67333482,0.60185009,0.00290618,0.66766724,0.63112999,0.59581806,0.05609614
0.28280245,0.65510445,0.59787520,0.13575180,0.63958065,0.59476863,0.54522480,0.03119396
0.23424208,0.66186916,0.59707101,0.20916848,0.59738835,0.54601662,0.49407440,0.06036553
0.24105289,0.65628080,0.59929480,0.21176854,0.55519604,0.54522949,0.46687807,0.06390367
0.24977359,0.67419865,0.60398909,0.21192685,0.51532468,0.57085896,0.47950686,0.06835887
0.25849365,0.69654180,0.60153778,0.21208488,0.53281325,0.58845594,0.51396179,0.07302942
0.26721434,0.65807627,0.60826709,0.21224291,0.55030313,0.63007996,0.56603037,0.08175970
0.29468847,0.65984226,0.59200763,0.21240122,0.64391501,0.69732094,0.65848989,0.08839164
0.32693379,0.67358542,0.59302015,0.21255925,0.68287561,0.72689858,0.69252999,0.09988050
0.35917848,0.65842121,0.60678110,0.21271756,0.71219495,0.70636433,0.68024140,0.11078469
0.39142317,0.66124856,0.59800795,0.21287559,0.72681716,0.67342378,0.63889583,0.12320935
0.42366849,0.66952276,0.60088476,0.21303362,0.73530452,0.68720874,0.62956310,0.13683576
0.45591318,0.69376310,0.60835226,0.21319193,0.73979133,0.68847472,0.65191688,0.15573554
0.46210518,0.67195653,0.60553454,0.21334996,0.74085586,0.64914323,0.65310929,0.16691246
0.46109077,0.67246657,0.59909606,0.21350799,0.74191908,0.66515187,0.63161640,0.17466944
0.46007637,0.66047023,0.59572661,0.21366630,0.74298361,0.64711672,0.60302112,0.17830416
0.45906197,0.68127440,0.60241793,0.21382433,0.73270364,0.65433078,0.60900747,0.17154891
0.40945603,0.68187731,0.59773324,0.21398264,0.72076247,0.67023457,0.60862041,0.15341732
0.42488132,0.66047023,0.60080917,0.21414067,0.71785800,0.68613837,0.63261442,0.14795472
0.44030599,0.67522316,0.59647478,0.21429870,0.72268783,0.72359201,0.67105967,0.12301049
0.45573129,0.67426941,0.66905646,0.21445701,0.72751765,0.70057587,0.66191438,0.10084018
0.43038136,0.68338533,0.67501880,0.21461504,0.70968344,0.65904574,0.62122317,0.08268243
0.39465972,0.64164874,0.67719540,0.21477307,0.70920111,0.60934385,0.56298252,0.06481335
0.35893807,0.68294457,0.67326808,0.21493138,0.69678156,0.58022628,0.53105126,0.04786985
0.32321707,0.67179290,0.67185807,0.21508941,0.67704959,0.54839209,0.48820781,0.03660883
0.28749542,0.68251266,0.67473488,0.05492147,0.64709810,0.54831698,0.49468709,0.02407393
0.25177441,0.68053145,0.59588775,0.04217479,0.61393592,0.61872526,0.53958559,0.01615162
